1628640000000,1.15642000,1.15699000,1.15543000,1.15598000,42900.20000000,1628640059999,49602.96643200,117,11998.20000000,13874.04490600,0
1628640060000,1.15594000,1.15643000,1.15256000,1.15448000,92441.90000000,1628640119999,106753.72206400,209,44404.40000000,51275.53553000,0
1628640120000,1.15440000,1.16000000,1.15413000,1.15967000,234494.30000000,1628640179999,271611.08763400,459,160390.60000000,185826.15263300,0
1628640180000,1.15971000,1.16081000,1.15746000,1.15778000,114185.10000000,1628640239999,132422.40516900,295,66839.40000000,77530.15365100,0
1628640240000,1.15746000,1.15921000,1.15611000,1.15874000,144344.10000000,1628640299999,167099.34382600,264,66846.20000000,77376.01216900,0
1628640300000,1.15875000,1.16328000,1.15828000,1.16200000,622283.00000000,1628640359999,722861.72870300,633,467003.90000000,542486.93609800,0
1628640360000,1.16200000,1.16696000,1.16147000,1.16375000,755793.70000000,1628640419999,879931.19509800,1540,361247.70000000,420561.32096300,0
1628640420000,1.16403000,1.16646000,1.16397000,1.16508000,188709.50000000,1628640479999,219954.54354000,362,48084.00000000,56041.13900900,0
1628640480000,1.16499000,1.16554000,1.16400000,1.16425000,79721.50000000,1628640539999,92853.66115300,188,32061.70000000,37348.23528000,0
1628640540000,1.16436000,1.16436000,1.16093000,1.16099000,73967.50000000,1628640599999,85972.32981500,245,19932.20000000,23177.01905800,0
1628640600000,1.16110000,1.16446000,1.16110000,1.16287000,142554.00000000,1628640659999,165770.02040900,235,69958.90000000,81359.65279100,0
1628640660000,1.16287000,1.16488000,1.16280000,1.16291000,116729.80000000,1628640719999,135851.45964900,210,66832.40000000,77777.90295700,0
1628640720000,1.16291000,1.16586000,1.16284000,1.16520000,130546.00000000,1628640779999,152025.92546300,179,89031.20000000,103664.37538100,0
1628640780000,1.16554000,1.16848000,1.16517000,1.16830000,152681.10000000,1628640839999,178202.52666400,487,77435.60000000,90389.72782000,0
1628640840000,1.16833000,1.16948000,1.16686000,1.16942000,341655.80000000,1628640899999,399234.13791900,610,179263.20000000,209514.22639000,0
1628640900000,1.16942000,1.17322000,1.16842000,1.17201000,940504.80000000,1628640959999,1101170.40803400,3054,615257.60000000,720283.92289200,0
1628640960000,1.17201000,1.17341000,1.16893000,1.17090000,462957.40000000,1628641019999,542426.03529200,2379,234990.40000000,275402.81990800,0
1628641020000,1.17062000,1.17153000,1.16997000,1.17036000,56144.00000000,1628641079999,65722.74806800,706,23868.70000000,27937.13838400,0
1628641080000,1.17044000,1.17166000,1.16998000,1.17126000,99668.30000000,1628641139999,116726.60638600,208,46331.50000000,54256.18782000,0
1628641140000,1.17140000,1.17177000,1.16816000,1.16866000,130550.10000000,1628641199999,152763.97746500,304,70022.50000000,81955.51465900,0
1628641200000,1.16902000,1.17070000,1.16687000,1.16760000,253127.40000000,1628641259999,295698.57440100,418,67885.90000000,79313.85328000,0
1628641260000,1.16760000,1.16845000,1.16466000,1.16628000,207786.90000000,1628641319999,242279.73423800,426,92530.90000000,107895.59674400,0
1628641320000,1.16627000,1.16634000,1.15782000,1.15816000,234225.50000000,1628641379999,272148.09479500,740,64336.80000000,74738.25869600,0
1628641380000,1.15803000,1.16105000,1.15772000,1.15998000,196671.00000000,1628641439999,228025.87905400,427,120498.90000000,139676.69621900,0
1628641440000,1.15998000,1.16100000,1.15907000,1.15936000,78358.60000000,1628641499999,90897.09403900,167,31423.00000000,36452.42933900,0
1628641500000,1.15989000,1.16065000,1.15802000,1.15833000,155599.10000000,1628641559999,180358.77886200,245,124723.60000000,144569.80779200,0
1628641560000,1.15806000,1.15899000,1.15764000,1.15838000,76930.70000000,1628641619999,89102.73490200,132,41820.00000000,48431.84930500,0
1628641620000,1.15866000,1.16000000,1.15771000,1.15942000,124894.90000000,1628641679999,144771.87133000,158,74215.80000000,86010.03802100,0
1628641680000,1.15980000,1.16276000,1.15942000,1.16135000,307995.80000000,1628641739999,357652.57945900,388,146253.10000000,169784.55588500,0
1628641740000,1.16108000,1.16224000,1.15952000,1.16007000,138307.10000000,1628641799999,160547.99913800,222,44453.60000000,51614.00011300,0
1628641800000,1.16046000,1.16699000,1.16046000,1.16628000,162136.30000000,1628641859999,188878.64729700,551,86866.50000000,101175.02944700,0
1628641860000,1.16673000,1.16767000,1.16557000,1.16685000,76047.80000000,1628641919999,88727.18712000,202,33943.60000000,39600.31160800,0
1628641920000,1.16703000,1.16703000,1.16470000,1.16538000,50811.70000000,1628641979999,59248.33419900,132,22643.60000000,26407.25082500,0
1628641980000,1.16538000,1.16700000,1.16538000,1.16700000,110874.80000000,1628642039999,129307.25244900,159,60702.30000000,70803.00009900,0
1628642040000,1.16665000,1.16680000,1.16415000,1.16445000,86248.70000000,1628642099999,100524.42093900,156,50708.20000000,59099.99785000,0
1628642100000,1.16470000,1.16578000,1.16143000,1.16171000,134545.10000000,1628642159999,156502.55491500,205,52877.40000000,61508.50721500,0
1628642160000,1.16196000,1.16214000,1.15862000,1.15926000,209377.40000000,1628642219999,242861.30529800,323,92488.40000000,107248.62827500,0
1628642220000,1.15926000,1.16091000,1.15847000,1.15881000,258126.20000000,1628642279999,299289.55620800,282,196750.70000000,228127.65729100,0
1628642280000,1.15874000,1.16119000,1.15799000,1.15826000,144784.70000000,1628642339999,167816.25539400,287,75255.30000000,87237.12113100,0
1628642340000,1.15827000,1.15975000,1.15827000,1.15933000,33661.70000000,1628642399999,39016.66885700,109,21609.80000000,25046.45398900,0
1628642400000,1.15958000,1.16216000,1.15928000,1.16106000,119692.70000000,1628642459999,138928.50762900,193,60173.60000000,69818.64241400,0
1628642460000,1.16094000,1.16094000,1.15883000,1.16027000,75151.90000000,1628642519999,87154.07455100,169,26396.00000000,30610.32760900,0
1628642520000,1.16018000,1.16371000,1.15999000,1.16224000,118366.50000000,1628642579999,137563.72203000,215,72320.80000000,84047.95329300,0
1628642580000,1.16224000,1.16343000,1.16106000,1.16133000,67095.50000000,1628642639999,77979.47393500,155,23622.00000000,27456.39328900,0
1628642640000,1.16136000,1.16326000,1.16136000,1.16277000,130893.60000000,1628642699999,152101.39494800,150,98010.20000000,113893.79045400,0
1628642700000,1.16271000,1.16575000,1.16223000,1.16575000,115709.70000000,1628642759999,134753.67550900,238,49364.20000000,57488.44665100,0
1628642760000,1.16570000,1.16717000,1.16503000,1.16673000,82396.00000000,1628642819999,96087.68745700,200,29458.60000000,34348.57569000,0
1628642820000,1.16655000,1.16873000,1.16610000,1.16764000,123179.50000000,1628642879999,143756.01379600,222,80994.30000000,94520.81725900,0
1628642880000,1.16823000,1.16889000,1.16738000,1.16836000,101685.50000000,1628642939999,118806.67417100,155,45392.20000000,53033.04729100,0
