1629676800000,1.62299000,1.62613000,1.61800000,1.62584000,303490.60000000,1629676859999,492238.09511700,1101,137120.40000000,222393.12411200,0
1629676860000,1.62584000,1.63078000,1.62299000,1.63071000,174924.00000000,1629676919999,284534.34967700,692,107324.30000000,174586.88753800,0
1629676920000,1.63022000,1.64000000,1.62988000,1.63929000,314927.20000000,1629676979999,515383.74905800,1149,207145.00000000,338938.05900400,0
1629676980000,1.63976000,1.64000000,1.63165000,1.63282000,180876.00000000,1629677039999,295764.30910400,730,97593.00000000,159597.87234100,0
1629677040000,1.63287000,1.63900000,1.63200000,1.63709000,165015.40000000,1629677099999,269889.16679500,676,97014.80000000,158725.81003400,0
1629677100000,1.63697000,1.63900000,1.63600000,1.63670000,105878.20000000,1629677159999,173362.29652200,475,58404.50000000,95634.37152000,0
1629677160000,1.63663000,1.63780000,1.63327000,1.63462000,156148.90000000,1629677219999,255359.64360600,517,75488.40000000,123463.98964600,0
1629677220000,1.63454000,1.63571000,1.63341000,1.63341000,74214.10000000,1629677279999,121296.83785200,322,43474.00000000,71060.65158000,0
1629677280000,1.63341000,1.63570000,1.63271000,1.63439000,128169.50000000,1629677339999,209494.05244000,370,57659.30000000,94238.56897000,0
1629677340000,1.63438000,1.63471000,1.63299000,1.63322000,77470.60000000,1629677399999,126583.16498700,327,43612.00000000,71262.42397500,0
1629677400000,1.63319000,1.63571000,1.63319000,1.63560000,115816.20000000,1629677459999,189343.25666600,315,65493.70000000,107068.70345300,0
1629677460000,1.63548000,1.63798000,1.63408000,1.63650000,179159.00000000,1629677519999,293182.50295100,456,115810.80000000,189569.66658300,0
1629677520000,1.63643000,1.63976000,1.63600000,1.63600000,103272.10000000,1629677579999,169201.62616200,357,55414.90000000,90810.12658600,0
1629677580000,1.63601000,1.63702000,1.63502000,1.63502000,25224.60000000,1629677639999,41260.35913400,225,9730.50000000,15919.70305900,0
1629677640000,1.63545000,1.63746000,1.63500000,1.63681000,64355.50000000,1629677699999,105258.35981100,186,52548.00000000,85945.40562900,0
1629677700000,1.63640000,1.63989000,1.63634000,1.63634000,104320.90000000,1629677759999,170896.38332900,316,53807.90000000,88159.12945100,0
1629677760000,1.63637000,1.63826000,1.63481000,1.63638000,94401.10000000,1629677819999,154459.51512400,332,41194.40000000,67406.09863000,0
1629677820000,1.63635000,1.63638000,1.63245000,1.63445000,130906.50000000,1629677879999,213955.84463600,318,23689.50000000,38714.11776700,0
1629677880000,1.63401000,1.63694000,1.63317000,1.63589000,67118.40000000,1629677939999,109724.40288100,206,44770.10000000,73200.40250400,0
1629677940000,1.63571000,1.63642000,1.63380000,1.63514000,51900.00000000,1629677999999,84853.86643000,182,14835.50000000,24253.84051600,0
1629678000000,1.63517000,1.63605000,1.63440000,1.63600000,59382.10000000,1629678059999,97107.89835600,229,32964.40000000,53908.25192300,0
1629678060000,1.63597000,1.63735000,1.63457000,1.63520000,62587.70000000,1629678119999,102357.80168000,206,32257.10000000,52753.83262800,0
1629678120000,1.63538000,1.63635000,1.63146000,1.63226000,98005.30000000,1629678179999,160105.25632900,197,27034.30000000,44195.56040500,0
1629678180000,1.63221000,1.63352000,1.63204000,1.63279000,67101.10000000,1629678239999,109554.92775900,178,38466.40000000,62800.65262700,0
1629678240000,1.63280000,1.63563000,1.63143000,1.63143000,48713.80000000,1629678299999,79599.96810300,185,23337.50000000,38144.13166600,0
1629678300000,1.63174000,1.63365000,1.63155000,1.63188000,48242.70000000,1629678359999,78770.59951500,166,35958.40000000,58715.19007300,0
1629678360000,1.63202000,1.63268000,1.63083000,1.63226000,55972.10000000,1629678419999,91341.78025600,176,24929.10000000,40681.20128100,0
1629678420000,1.63153000,1.63281000,1.63020000,1.63084000,42748.20000000,1629678479999,69733.50775000,176,20370.50000000,33228.48928100,0
