1629504000000,1.54942000,1.55108000,1.54469000,1.54636000,203146.50000000,1629504059999,314361.08662300,540,75681.10000000,117108.30650900,0
1629504060000,1.54636000,1.54892000,1.54298000,1.54298000,110540.50000000,1629504119999,170875.45210200,418,61674.50000000,95333.87520100,0
1629504120000,1.54317000,1.55188000,1.54317000,1.54921000,204176.70000000,1629504179999,316139.23513800,714,101069.30000000,156471.06338900,0
1629504180000,1.54916000,1.55482000,1.54893000,1.55407000,241277.90000000,1629504239999,374614.43024300,766,142540.50000000,221333.33606600,0
1629504240000,1.55417000,1.55482000,1.54946000,1.54959000,104339.30000000,1629504299999,162017.76358000,579,47336.30000000,73518.38532000,0
1629504300000,1.54965000,1.55015000,1.54175000,1.54206000,94295.30000000,1629504359999,145808.31270100,461,28789.40000000,44494.40018300,0
1629504360000,1.54206000,1.54351000,1.53894000,1.54000000,115931.40000000,1629504419999,178729.81098100,534,38080.50000000,58704.36983100,0
1629504420000,1.53999000,1.54210000,1.53634000,1.53742000,128063.60000000,1629504479999,197155.94998800,598,67155.50000000,103372.43997300,0
1629504480000,1.53799000,1.54000000,1.53623000,1.53873000,109161.70000000,1629504539999,167900.93771900,297,33880.80000000,52108.52470300,0
1629504540000,1.53866000,1.54190000,1.53834000,1.53987000,47078.40000000,1629504599999,72504.24494800,190,35119.70000000,54082.80887900,0
1629504600000,1.54034000,1.54199000,1.53763000,1.53777000,86131.30000000,1629504659999,132606.42303200,185,26267.90000000,40445.43676000,0
1629504660000,1.53769000,1.53940000,1.53744000,1.53851000,79046.40000000,1629504719999,121626.13453200,194,55849.90000000,85926.03687100,0
1629504720000,1.53837000,1.54157000,1.53632000,1.53737000,65827.90000000,1629504779999,101311.97688700,253,27958.10000000,43034.28357800,0
1629504780000,1.53714000,1.54135000,1.53647000,1.53837000,57342.70000000,1629504839999,88263.01033600,258,29371.70000000,45223.92607300,0
1629504840000,1.53902000,1.54034000,1.53843000,1.53921000,38906.40000000,1629504899999,59902.49706500,120,30518.80000000,46993.49009300,0
1629504900000,1.53915000,1.54592000,1.53877000,1.54559000,108794.90000000,1629504959999,167838.63303600,399,57577.40000000,88791.97539700,0
1629504960000,1.54475000,1.54915000,1.54295000,1.54806000,97875.20000000,1629505019999,151435.80865400,408,42693.00000000,66053.52992900,0
1629505020000,1.54806000,1.54880000,1.54574000,1.54675000,136034.70000000,1629505079999,210584.19176600,231,90187.30000000,139616.49813400,0
1629505080000,1.54692000,1.54830000,1.54094000,1.54094000,77699.40000000,1629505139999,119952.88934000,299,22461.30000000,34719.54630400,0
1629505140000,1.54055000,1.54094000,1.53681000,1.53721000,42717.70000000,1629505199999,65725.82281300,256,12737.90000000,19589.62055500,0
1629505200000,1.53682000,1.53793000,1.53120000,1.53185000,88200.20000000,1629505259999,135334.86172200,697,36670.00000000,56254.55823500,0
1629505260000,1.53136000,1.53259000,1.52750000,1.52926000,214641.30000000,1629505319999,328309.57186600,860,87810.00000000,134325.59916700,0
