1629331200000,1.33419000,1.33789000,1.33199000,1.33589000,218070.90000000,1629331259999,290957.47707500,413,104729.50000000,139752.57363600,0
1629331260000,1.33601000,1.33870000,1.33323000,1.33829000,216314.60000000,1629331319999,288992.21968900,307,128755.50000000,172022.86002700,0
1629331320000,1.33790000,1.34056000,1.33582000,1.34032000,101989.00000000,1629331379999,136501.62307000,346,69893.40000000,93549.32216700,0
1629331380000,1.34042000,1.34267000,1.33847000,1.34192000,71357.50000000,1629331439999,95663.74069300,211,29251.90000000,39224.17258400,0
1629331440000,1.34166000,1.34523000,1.34080000,1.34465000,89349.30000000,1629331499999,120013.11332500,284,55404.60000000,74398.24158900,0
1629331500000,1.34500000,1.34865000,1.34474000,1.34840000,125413.00000000,1629331559999,168990.82373900,267,23782.70000000,32017.74955400,0
1629331560000,1.34865000,1.35170000,1.34822000,1.34997000,308863.20000000,1629331619999,416923.77447300,470,181606.40000000,245164.07185200,0
1629331620000,1.34952000,1.35125000,1.34801000,1.35125000,92446.00000000,1629331679999,124686.01401700,132,23265.80000000,31391.00470100,0
1629331680000,1.35157000,1.35288000,1.35062000,1.35207000,90585.30000000,1629331739999,122455.42677500,201,45833.40000000,61964.38968200,0
1629331740000,1.35200000,1.35200000,1.34578000,1.34578000,56744.70000000,1629331799999,76525.98427400,195,32491.90000000,43788.36806500,0
1629331800000,1.34626000,1.34860000,1.34407000,1.34515000,88556.70000000,1629331859999,119227.25145800,207,54078.80000000,72807.53559800,0
1629331860000,1.34512000,1.34512000,1.33869000,1.34014000,103753.20000000,1629331919999,139194.59264000,319,32182.70000000,43183.73517900,0
1629331920000,1.34014000,1.34063000,1.33567000,1.33686000,103999.50000000,1629331979999,139149.94402100,292,39307.00000000,52590.11266400,0
1629331980000,1.33579000,1.33678000,1.33418000,1.33678000,60923.50000000,1629332039999,81358.62942700,175,30267.20000000,40421.04959800,0
1629332040000,1.33650000,1.33650000,1.32768000,1.32826000,211416.50000000,1629332099999,281162.42097300,694,99432.40000000,132179.13470400,0
1629332100000,1.32873000,1.33125000,1.32237000,1.32290000,366215.70000000,1629332159999,485533.21045700,778,139276.40000000,184598.89794200,0
1629332160000,1.32321000,1.32510000,1.32101000,1.32228000,167175.10000000,1629332219999,221165.70489200,456,83269.30000000,110175.43146000,0
1629332220000,1.32238000,1.32580000,1.32127000,1.32169000,133058.40000000,1629332279999,176068.71152100,189,68445.60000000,90570.38097900,0
1629332280000,1.32127000,1.32357000,1.31902000,1.32121000,174096.90000000,1629332339999,229927.53794600,471,104540.20000000,138064.93351000,0
1629332340000,1.32115000,1.32797000,1.31971000,1.32539000,116393.20000000,1629332399999,154170.42117600,543,62557.80000000,82871.51486300,0
1629332400000,1.32483000,1.33120000,1.32208000,1.33081000,262620.40000000,1629332459999,348402.86132800,423,154412.20000000,204786.22546700,0
1629332460000,1.33053000,1.33356000,1.32688000,1.33306000,156411.80000000,1629332519999,208114.01656600,486,84733.70000000,112735.33190700,0
1629332520000,1.33297000,1.33733000,1.33249000,1.33733000,182697.00000000,1629332579999,243828.91792900,394,41813.10000000,55827.61650600,0
1629332580000,1.33737000,1.34169000,1.33591000,1.33723000,252810.50000000,1629332639999,338491.48676300,679,137134.80000000,183640.64294600,0
1629332640000,1.33735000,1.33917000,1.33505000,1.33614000,183513.50000000,1629332699999,245428.08137000,301,99669.00000000,133279.49302900,0
1629332700000,1.33573000,1.33758000,1.32891000,1.33185000,163003.10000000,1629332759999,217351.23558100,385,101553.80000000,135466.57505300,0
1629332760000,1.33250000,1.33594000,1.32923000,1.32976000,141568.50000000,1629332819999,188709.90267500,362,58429.70000000,77892.83173900,0
1629332820000,1.33050000,1.33651000,1.32840000,1.33646000,51905.90000000,1629332879999,69156.58318000,236,25530.10000000,34016.93420500,0
1629332880000,1.33651000,1.33835000,1.33295000,1.33440000,48216.80000000,1629332939999,64408.24442800,198,26808.80000000,35808.26955700,0
1629332940000,1.33437000,1.33567000,1.33107000,1.33121000,139720.30000000,1629332999999,186454.50671400,195,109597.10000000,146257.96844300,0
1629333000000,1.33121000,1.33121000,1.32673000,1.32803000,66437.40000000,1629333059999,88252.17428400,335,38343.40000000,50918.20711200,0
1629333060000,1.32809000,1.32918000,1.32335000,1.32588000,95297.90000000,1629333119999,126282.12459000,313,37352.40000000,49488.51723100,0
1629333120000,1.32633000,1.33232000,1.32332000,1.33206000,89099.10000000,1629333179999,118263.13726200,249,22145.40000000,29407.47496100,0
1629333180000,1.33192000,1.33627000,1.32643000,1.32643000,172281.70000000,1629333239999,229510.10955700,481,85146.10000000,113423.83368500,0
1629333240000,1.32636000,1.32709000,1.32480000,1.32601000,51086.10000000,1629333299999,67731.97935800,199,33902.70000000,44946.61280500,0
1629333300000,1.32579000,1.33021000,1.32377000,1.32666000,105686.60000000,1629333359999,140147.52353900,263,52744.80000000,69947.50087800,0
1629333360000,1.32662000,1.33152000,1.32525000,1.32724000,98733.60000000,1629333419999,131190.82876600,190,62747.70000000,83359.86468000,0
1629333420000,1.32737000,1.33533000,1.32551000,1.33514000,139681.30000000,1629333479999,186057.90605400,349,81097.00000000,108030.97530600,0
