1628726400000,1.37148000,1.37250000,1.36191000,1.36376000,453815.20000000,1628726459999,620604.03073400,1115,169878.90000000,232450.46691500,0
1628726460000,1.36384000,1.36899000,1.36205000,1.36555000,354312.80000000,1628726519999,483696.60513600,733,183974.30000000,251223.27391200,0
1628726520000,1.36550000,1.37677000,1.36549000,1.37289000,409704.40000000,1628726579999,561726.63355600,764,265527.40000000,363917.73963700,0
1628726580000,1.37276000,1.38204000,1.37119000,1.38137000,331025.30000000,1628726639999,456327.65065300,832,190719.40000000,262938.06688300,0
1628726640000,1.38137000,1.38592000,1.37838000,1.38123000,568808.60000000,1628726699999,786726.77226900,2715,243058.80000000,336333.80790900,0
1628726700000,1.38103000,1.38228000,1.37204000,1.37597000,361618.10000000,1628726759999,498113.96717400,989,154368.90000000,212532.69007800,0
1628726760000,1.37575000,1.38595000,1.37523000,1.38545000,240277.90000000,1628726819999,331720.91144600,651,134557.70000000,185750.96863600,0
1628726820000,1.38524000,1.38719000,1.38264000,1.38662000,375695.60000000,1628726879999,520524.77772000,1696,199412.70000000,276344.59525400,0
1628726880000,1.38661000,1.38979000,1.38566000,1.38778000,397758.50000000,1628726939999,551879.41894800,1810,241232.60000000,334727.52558100,0
1628726940000,1.38792000,1.38979000,1.38775000,1.38924000,100878.80000000,1628726999999,140093.74024500,391,46413.80000000,64466.31487700,0
1628727000000,1.38964000,1.39464000,1.38815000,1.39456000,421346.40000000,1628727059999,586047.97256700,2011,258147.70000000,359036.10060100,0
1628727060000,1.39464000,1.39733000,1.39364000,1.39597000,301978.90000000,1628727119999,421352.45778300,1187,130146.60000000,181595.69236600,0
1628727120000,1.39587000,1.39661000,1.39053000,1.39469000,514910.60000000,1628727179999,717829.22991500,4697,194768.50000000,271485.98424500,0
1628727180000,1.39468000,1.39695000,1.39263000,1.39536000,200216.10000000,1628727239999,279249.85326800,561,121662.90000000,169705.64440200,0
1628727240000,1.39529000,1.39912000,1.39529000,1.39732000,331407.00000000,1628727299999,463207.01883200,952,251325.20000000,351322.82196200,0
1628727300000,1.39689000,1.39720000,1.38682000,1.39065000,813654.20000000,1628727359999,1132403.30108900,2093,285236.80000000,397105.56577200,0
1628727360000,1.39041000,1.39079000,1.38563000,1.39043000,196932.40000000,1628727419999,273382.00992400,527,82212.10000000,114079.02315100,0
1628727420000,1.39043000,1.39138000,1.38814000,1.39138000,149904.60000000,1628727479999,208383.34726400,304,52868.70000000,73502.46589700,0
1628727480000,1.39124000,1.39271000,1.38963000,1.39001000,93324.80000000,1628727539999,129804.64010200,287,58820.10000000,81806.17748000,0
1628727540000,1.39054000,1.39198000,1.38905000,1.39127000,85552.00000000,1628727599999,118953.07246900,206,47884.00000000,66580.20193900,0
1628727600000,1.39120000,1.39200000,1.38862000,1.39152000,177624.30000000,1628727659999,246941.34647900,303,103722.10000000,144227.73255300,0
1628727660000,1.39126000,1.39241000,1.38486000,1.38547000,193353.50000000,1628727719999,268639.25860000,389,63167.20000000,87715.64636400,0
1628727720000,1.38526000,1.38543000,1.38187000,1.38327000,233672.00000000,1628727779999,323285.04579800,575,92951.00000000,128599.32367500,0
1628727780000,1.38327000,1.38750000,1.38327000,1.38737000,71328.60000000,1628727839999,98757.86195900,263,43825.00000000,60681.73676200,0
1628727840000,1.38752000,1.38752000,1.38439000,1.38556000,214319.90000000,1628727899999,296970.37614700,300,117914.10000000,163407.34284300,0
1628727900000,1.38577000,1.38577000,1.38170000,1.38396000,404685.50000000,1628727959999,560357.49876300,489,65602.00000000,90759.56507500,0
1628727960000,1.38392000,1.38445000,1.37961000,1.38005000,201183.00000000,1628728019999,277759.46531400,493,126605.80000000,174749.38614400,0
1628728020000,1.38005000,1.38080000,1.37797000,1.38030000,240148.10000000,1628728079999,331208.85480400,454,102576.70000000,141483.09022100,0
1628728080000,1.37947000,1.37954000,1.37734000,1.37791000,45085.50000000,1628728139999,62135.98114000,213,21544.20000000,29699.16622800,0
1628728140000,1.37818000,1.37830000,1.37672000,1.37829000,124348.20000000,1628728199999,171291.17629200,293,49416.60000000,68076.23519600,0
1628728200000,1.37812000,1.37821000,1.37220000,1.37282000,341502.90000000,1628728259999,469413.45532000,768,108206.60000000,148686.17448500,0
1628728260000,1.37293000,1.37300000,1.36666000,1.36964000,309622.70000000,1628728319999,423975.48074200,1237,141724.90000000,194075.00460400,0
1628728320000,1.37002000,1.37002000,1.36443000,1.36748000,173780.50000000,1628728379999,237535.22760900,701,67421.40000000,92159.82887200,0
1628728380000,1.36701000,1.36755000,1.36446000,1.36500000,55960.80000000,1628728439999,76435.91266300,274,29224.10000000,39922.06927700,0
1628728440000,1.36502000,1.36954000,1.36401000,1.36881000,166252.40000000,1628728499999,227233.97837500,458,106587.20000000,145703.88407800,0
1628728500000,1.36871000,1.36928000,1.36349000,1.36470000,203945.40000000,1628728559999,278756.88476100,404,54364.80000000,74241.83650400,0
1628728560000,1.36478000,1.36490000,1.36300000,1.36378000,117573.20000000,1628728619999,160373.98431100,324,75454.50000000,102927.67374600,0
1628728620000,1.36380000,1.36415000,1.35354000,1.35726000,1217597.80000000,1628728679999,1655004.91139000,2269,502930.30000000,683656.53244300,0
1628728680000,1.35749000,1.36326000,1.35634000,1.36111000,254959.60000000,1628728739999,346891.84633200,1486,143760.80000000,195567.85283700,0
1628728740000,1.36133000,1.36751000,1.36041000,1.36494000,169890.70000000,1628728799999,231866.33849600,452,101807.20000000,138990.61506300,0
