1629244800000,1.34998000,1.35078000,1.34000000,1.34993000,475857.50000000,1629244859999,640244.80296900,1039,214825.20000000,289322.34455800,0
1629244860000,1.35000000,1.35498000,1.34905000,1.35127000,270763.20000000,1629244919999,366030.27836000,494,140202.40000000,189529.79896900,0
1629244920000,1.35136000,1.36305000,1.35136000,1.36237000,384859.90000000,1629244979999,522876.92964800,866,211542.40000000,287303.88420100,0
1629244980000,1.36295000,1.36372000,1.35878000,1.35988000,344448.90000000,1629245039999,469028.37767100,577,177988.80000000,242363.60831200,0
1629245040000,1.35950000,1.36360000,1.35756000,1.35994000,328151.30000000,1629245099999,446380.51418600,549,144129.60000000,196049.55697200,0
1629245100000,1.35942000,1.36029000,1.35220000,1.35320000,549080.10000000,1629245159999,744543.87771700,751,274233.10000000,371787.42825000,0
1629245160000,1.35312000,1.35764000,1.35103000,1.35202000,163751.10000000,1629245219999,221714.99170000,316,97263.30000000,131696.05596300,0
1629245220000,1.35212000,1.35377000,1.34901000,1.34926000,104709.80000000,1629245279999,141456.71799900,299,53500.90000000,72283.40584800,0
1629245280000,1.34926000,1.35169000,1.34484000,1.34673000,233112.50000000,1629245339999,314144.25185500,495,109299.20000000,147375.54889300,0
1629245340000,1.34588000,1.34618000,1.34137000,1.34227000,179430.90000000,1629245399999,241180.65329900,427,59217.00000000,79589.05620400,0
1629245400000,1.34243000,1.34798000,1.34184000,1.34573000,209677.00000000,1629245459999,282104.50693000,483,97759.90000000,131530.90884000,0
1629245460000,1.34624000,1.34917000,1.34436000,1.34636000,137598.40000000,1629245519999,185263.26825300,391,58722.90000000,79061.15402500,0
1629245520000,1.34644000,1.35356000,1.34589000,1.35116000,204773.50000000,1629245579999,276510.25058300,452,96347.70000000,130105.56734500,0
1629245580000,1.35168000,1.35406000,1.35033000,1.35400000,171687.90000000,1629245639999,232229.89213300,327,103477.30000000,139965.41434800,0
1629245640000,1.35400000,1.35711000,1.35179000,1.35685000,201014.10000000,1629245699999,272257.71550400,391,119104.30000000,161348.88919400,0
1629245700000,1.35605000,1.35697000,1.35234000,1.35674000,108835.00000000,1629245759999,147452.46514800,293,48870.70000000,66193.89632000,0
1629245760000,1.35606000,1.36123000,1.35488000,1.35891000,261304.40000000,1629245819999,355069.04182500,529,138280.50000000,187889.42750300,0
1629245820000,1.35932000,1.35967000,1.35064000,1.35809000,252664.20000000,1629245879999,342255.69770600,553,113851.90000000,154260.04967700,0
1629245880000,1.35782000,1.36300000,1.35782000,1.36104000,349843.00000000,1629245939999,476159.99207700,605,221176.50000000,301066.68595500,0
1629245940000,1.36052000,1.36553000,1.36000000,1.36515000,299649.80000000,1629245999999,408320.06824400,516,150485.50000000,204978.56329100,0
1629246000000,1.36498000,1.36498000,1.35893000,1.35897000,123410.90000000,1629246059999,167986.21476000,309,47400.40000000,64529.47424500,0
1629246060000,1.35936000,1.36085000,1.35720000,1.35910000,146882.80000000,1629246119999,199574.26849800,333,56026.30000000,76107.67808000,0
1629246120000,1.35952000,1.35952000,1.35672000,1.35834000,150904.70000000,1629246179999,204932.19393000,318,73661.60000000,100033.65106600,0
